branin,neg_branin
20.28859,-20.28859
78.839912,-78.839912
18.691232,-18.691232
148.91053,-148.91053
46.518518,-46.518518
19.803871,-19.803871
32.609858,-32.609858
108.39526,-108.39526
149.32574,-149.32574
24.989853,-24.989853
27.587068,-27.587068
103.25178,-103.25178
3.8453611,-3.8453611
37.297832,-37.297832
2.8628753,-2.8628753
138.86433,-138.86433
75.110861,-75.110861
64.712081,-64.712081
18.196118,-18.196118
46.655817,-46.655817
18.428541,-18.428541
24.976181,-24.976181
17.830726,-17.830726
93.233,-93.233
49.367846,-49.367846
98.930937,-98.930937
4.6607994,-4.6607994
162.53317,-162.53317
13.437414,-13.437414
10.627502,-10.627502
17.001212,-17.001212
131.21847,-131.21847
77.145949,-77.145949
53.767051,-53.767051
25.855672,-25.855672
42.37106,-42.37106
19.621387,-19.621387
1.400623,-1.400623
22.058865,-22.058865
87.617139,-87.617139
133.87956,-133.87956
66.127244,-66.127244
4.0330306,-4.0330306
121.4399,-121.4399
9.7980592,-9.7980592
9.1475893,-9.1475893
39.095109,-39.095109
39.657533,-39.657533
14.379456,-14.379456
102.03956,-102.03956
14.388011,-14.388011
158.36194,-158.36194
59.357791,-59.357791
31.755722,-31.755722
28.768055,-28.768055
141.60944,-141.60944
110.5111,-110.5111
27.453629,-27.453629
9.3604548,-9.3604548
109.66126,-109.66126
15.264122,-15.264122
4.348779,-4.348779
1.1839485,-1.1839485
70.048026,-70.048026
62.460873,-62.460873
94.172313,-94.172313
18.59438,-18.59438
77.923372,-77.923372
30.584252,-30.584252
31.868966,-31.868966
47.610261,-47.610261
188.95144,-188.95144
232.87216,-232.87216
24.227516,-24.227516
17.397254,-17.397254
62.321558,-62.321558
20.103586,-20.103586
22.409196,-22.409196
1.332026,-1.332026
130.01327,-130.01327
54.298298,-54.298298
24.068448,-24.068448
37.689438,-37.689438
67.019022,-67.019022
21.588842,-21.588842
17.036064,-17.036064
12.878263,-12.878263
73.687059,-73.687059
50.950156,-50.950156
57.39142,-57.39142
1.902118,-1.902118
167.06416,-167.06416
25.677381,-25.677381
2.7397525,-2.7397525
5.2194484,-5.2194484
43.87733,-43.87733
22.175352,-22.175352
63.90422,-63.90422
23.05656,-23.05656
134.82184,-134.82184
34.903444,-34.903444
8.3209687,-8.3209687
25.406411,-25.406411
139.17095,-139.17095
234.00643,-234.00643
14.688197,-14.688197
31.635237,-31.635237
77.016301,-77.016301
9.9575383,-9.9575383
29.270794,-29.270794
4.7444191,-4.7444191
152.84128,-152.84128
80.71129,-80.71129
50.011339,-50.011339
30.674921,-30.674921
42.320698,-42.320698
17.516398,-17.516398
12.917977,-12.917977
8.9374384,-8.9374384
118.40515,-118.40515
96.557155,-96.557155
65.935688,-65.935688
3.1115821,-3.1115821
132.28635,-132.28635
20.315104,-20.315104
9.5727551,-9.5727551
12.870207,-12.870207
90.425621,-90.425621
67.3781,-67.3781
35.424769,-35.424769
40.072648,-40.072648
56.505652,-56.505652
23.874357,-23.874357
1.9246066,-1.9246066
19.999186,-19.999186
59.225923,-59.225923
62.297954,-62.297954
50.046023,-50.046023
4.2468871,-4.2468871
186.22114,-186.22114
9.5696817,-9.5696817
14.667056,-14.667056
12.527531,-12.527531
82.416337,-82.416337
23.264268,-23.264268
123.95044,-123.95044
11.213275,-11.213275
114.97566,-114.97566
40.007409,-40.007409
86.541117,-86.541117
48.632938,-48.632938
173.47212,-173.47212
134.51967,-134.51967
52.332158,-52.332158
3.9143296,-3.9143296
73.023456,-73.023456
14.629586,-14.629586
5.7734688,-5.7734688
2.2579052,-2.2579052
90.848247,-90.848247
48.180922,-48.180922
31.578517,-31.578517
41.568582,-41.568582
74.028081,-74.028081
18.416725,-18.416725
1.2404319,-1.2404319
18.297032,-18.297032
58.336879,-58.336879
98.926664,-98.926664
45.354173,-45.354173
2.0870037,-2.0870037
171.50479,-171.50479
17.590517,-17.590517
8.3043906,-8.3043906
21.158979,-21.158979
62.013113,-62.013113
22.491092,-22.491092
137.21967,-137.21967
12.535401,-12.535401
115.96504,-115.96504
41.802334,-41.802334
46.275021,-46.275021
44.83727,-44.83727
181.83666,-181.83666
139.39344,-139.39344
39.006055,-39.006055
2.6442056,-2.6442056
78.596111,-78.596111
18.124426,-18.124426
1.7752231,-1.7752231
1.2564822,-1.2564822
42.187228,-42.187228
33.907889,-33.907889
64.549276,-64.549276
22.405845,-22.405845
110.87465,-110.87465
47.270286,-47.270286
12.076901,-12.076901
31.124143,-31.124143
142.11846,-142.11846
169.42456,-169.42456
17.690938,-17.690938
30.618941,-30.618941
88.122834,-88.122834
9.479237,-9.479237
43.086679,-43.086679
3.6372388,-3.6372388
180.10292,-180.10292
87.4328,-87.4328
43.029381,-43.029381
21.930565,-21.930565
41.356399,-41.356399
15.259422,-15.259422
32.423052,-32.423052
14.484731,-14.484731
108.31964,-108.31964
85.273791,-85.273791
87.945436,-87.945436
1.4501906,-1.4501906
124.07403,-124.07403
14.454173,-14.454173
4.8229092,-4.8229092
16.051344,-16.051344
72.044844,-72.044844
40.069414,-40.069414
93.52009,-93.52009
19.456079,-19.456079
90.813898,-90.813898
23.844838,-23.844838
18.930354,-18.930354
39.277263,-39.277263
184.85772,-184.85772
282.09853,-282.09853
18.088722,-18.088722
13.274625,-13.274625
47.361449,-47.361449
18.420294,-18.420294
17.550527,-17.550527
4.355255,-4.355255
114.02398,-114.02398
54.536002,-54.536002
29.401829,-29.401829
49.56463,-49.56463
68.742293,-68.742293
22.512337,-22.512337
8.736601,-8.736601
9.1352017,-9.1352017
85.953651,-85.953651
69.344982,-69.344982
47.509952,-47.509952
0.60499895,-0.60499895
175.75483,-175.75483
27.587275,-27.587275
2.3186022,-2.3186022
3.8255611,-3.8255611
128.18179,-128.18179
102.55502,-102.55502
54.601077,-54.601077
27.185754,-27.185754
34.859574,-34.859574
19.533159,-19.533159
5.1154626,-5.1154626
25.606551,-25.606551
88.673906,-88.673906
95.687311,-95.687311
75.640851,-75.640851
7.4373056,-7.4373056
145.3363,-145.3363
2.9844919,-2.9844919
12.010573,-12.010573
27.823397,-27.823397
49.154343,-49.154343
11.139854,-11.139854
83.191927,-83.191927
7.6796914,-7.6796914
160.06927,-160.06927
66.176102,-66.176102
47.667514,-47.667514
28.495549,-28.495549
125.76477,-125.76477
83.422956,-83.422956
31.917853,-31.917853
14.654231,-14.654231
106.47936,-106.47936
11.935377,-11.935377
19.456517,-19.456517
1.8248911,-1.8248911
27.890625,-27.890625
17.318052,-17.318052
94.014953,-94.014953
21.154105,-21.154105
138.92596,-138.92596
42.902592,-42.902592
5.8854127,-5.8854127
35.346931,-35.346931
128.4111,-128.4111
166.73977,-166.73977
16.822635,-16.822635
14.85393,-14.85393
97.432532,-97.432532
8.2950173,-8.2950173
22.808762,-22.808762
5.7438315,-5.7438315
148.08025,-148.08025
61.640439,-61.640439
64.812968,-64.812968
20.755453,-20.755453
59.15907,-59.15907
18.869422,-18.869422
18.287941,-18.287941
13.592994,-13.592994
91.640887,-91.640887
82.578095,-82.578095
102.08691,-102.08691
6.0278286,-6.0278286
143.67878,-143.67878
18.943786,-18.943786
13.730447,-13.730447
27.620717,-27.620717
110.5036,-110.5036
93.83362,-93.83362
25.874317,-25.874317
52.402965,-52.402965
57.858222,-57.858222
20.029308,-20.029308
3.555231,-3.555231
20.099728,-20.099728
58.338664,-58.338664
104.11402,-104.11402
43.026097,-43.026097
10.629588,-10.629588
166.35464,-166.35464
7.2957756,-7.2957756
12.76769,-12.76769
7.392907,-7.392907
79.245793,-79.245793
40.110741,-40.110741
113.66859,-113.66859
10.495473,-10.495473
94.814181,-94.814181
38.000747,-38.000747
67.993244,-67.993244
35.236661,-35.236661
195.92376,-195.92376
150.35955,-150.35955
35.681341,-35.681341
7.8677167,-7.8677167
72.332155,-72.332155
23.00575,-23.00575
4.8967357,-4.8967357
2.2838139,-2.2838139
134.32695,-134.32695
120.76168,-120.76168
48.679229,-48.679229
39.253352,-39.253352
32.125475,-32.125475
21.002612,-21.002612
1.0441508,-1.0441508
18.283787,-18.283787
105.32274,-105.32274
167.94095,-167.94095
44.918143,-44.918143
3.273283,-3.273283
125.26873,-125.26873
7.9435817,-7.9435817
6.7598324,-6.7598324
21.275063,-21.275063
50.338321,-50.338321
16.499994,-16.499994
75.057292,-75.057292
18.136921,-18.136921
155.69591,-155.69591
47.854452,-47.854452
29.070317,-29.070317
12.950845,-12.950845
143.513,-143.513
145.53966,-145.53966
22.564123,-22.564123
22.308798,-22.308798
91.512562,-91.512562
17.13221,-17.13221
8.5174862,-8.5174862
3.5016693,-3.5016693
62.844982,-62.844982
38.784162,-38.784162
113.75815,-113.75815
17.385911,-17.385911
100.6374,-100.6374
30.070342,-30.070342
36.489663,-36.489663
51.171491,-51.171491
151.56582,-151.56582
192.40708,-192.40708
37.964709,-37.964709
10.599202,-10.599202
66.738783,-66.738783
12.97133,-12.97133
24.054535,-24.054535
4.9700277,-4.9700277
105.22177,-105.22177
51.161542,-51.161542
42.382912,-42.382912
32.935128,-32.935128
73.727703,-73.727703
26.933498,-26.933498
16.566913,-16.566913
14.9453,-14.9453
67.459453,-67.459453
30.952639,-30.952639
74.34399,-74.34399
0.50006579,-0.50006579
207.01048,-207.01048
18.914334,-18.914334
4.3488846,-4.3488846
6.6506984,-6.6506984
153.12708,-153.12708
95.392299,-95.392299
41.36025,-41.36025
33.628651,-33.628651
33.486243,-33.486243
21.802475,-21.802475
0.45709303,-0.45709303
19.161491,-19.161491
102.27439,-102.27439
154.53249,-154.53249
54.48893,-54.48893
1.7727316,-1.7727316
108.37112,-108.37112
5.9422507,-5.9422507
6.7422443,-6.7422443
29.899358,-29.899358
49.270674,-49.270674
17.610694,-17.610694
80.651654,-80.651654
17.179409,-17.179409
135.87394,-135.87394
52.717122,-52.717122
15.690542,-15.690542
18.968386,-18.968386
158.75706,-158.75706
115.16183,-115.16183
21.794153,-21.794153
16.326057,-16.326057
94.467502,-94.467502
15.802457,-15.802457
11.079601,-11.079601
4.2137584,-4.2137584
55.707472,-55.707472
46.965888,-46.965888
112.30356,-112.30356
18.364207,-18.364207
90.916514,-90.916514
38.857772,-38.857772
35.885557,-35.885557
58.525327,-58.525327
163.40079,-163.40079
188.97032,-188.97032
27.403042,-27.403042
9.8598346,-9.8598346
74.175088,-74.175088
14.039852,-14.039852
18.215323,-18.215323
2.7410715,-2.7410715
114.64991,-114.64991
45.715051,-45.715051
32.88704,-32.88704
29.997176,-29.997176
82.206914,-82.206914
26.815037,-26.815037
23.873432,-23.873432
12.64905,-12.64905
62.059056,-62.059056
39.927267,-39.927267
72.140658,-72.140658
0.74448885,-0.74448885
189.49922,-189.49922
28.607323,-28.607323
2.4520297,-2.4520297
9.7627907,-9.7627907
33.063315,-33.063315
14.135578,-14.135578
78.785263,-78.785263
20.254433,-20.254433
151.44215,-151.44215
45.18701,-45.18701
10.565386,-10.565386
30.920957,-30.920957
117.98514,-117.98514
190.26962,-190.26962
14.215587,-14.215587
19.662898,-19.662898
90.626769,-90.626769
9.0734371,-9.0734371
22.787615,-22.787615
3.753066,-3.753066
135.82615,-135.82615
69.945571,-69.945571
65.946536,-65.946536
25.046957,-25.046957
54.050514,-54.050514
19.339547,-19.339547
19.712003,-19.712003
13.203462,-13.203462
102.04344,-102.04344
81.691674,-81.691674
82.881029,-82.881029
7.0125155,-7.0125155
153.22643,-153.22643
21.3094,-21.3094
19.191064,-19.191064
22.252106,-22.252106
108.99341,-108.99341
85.75944,-85.75944
27.158005,-27.158005
53.609378,-53.609378
46.074733,-46.074733
20.93665,-20.93665
3.5677985,-3.5677985
19.658429,-19.658429
71.851285,-71.851285
76.160507,-76.160507
40.576537,-40.576537
5.8941935,-5.8941935
169.30627,-169.30627
4.4772455,-4.4772455
16.233246,-16.233246
8.2057821,-8.2057821
95.831961,-95.831961
29.043392,-29.043392
100.67558,-100.67558
8.3636272,-8.3636272
95.60438,-95.60438
34.405655,-34.405655
57.840538,-57.840538
35.394816,-35.394816
191.65944,-191.65944
140.73546,-140.73546
39.24994,-39.24994
8.2686363,-8.2686363
62.020571,-62.020571
18.122143,-18.122143
12.12502,-12.12502
0.83006368,-0.83006368
64.304987,-64.304987
44.348516,-44.348516
111.10649,-111.10649
19.027525,-19.027525
81.203884,-81.203884
22.402621,-22.402621
12.615852,-12.615852
44.595595,-44.595595
197.32824,-197.32824
250.57323,-250.57323
20.960762,-20.960762
9.1141184,-9.1141184
51.776374,-51.776374
22.969091,-22.969091
18.231558,-18.231558
5.5422253,-5.5422253
125.35682,-125.35682
48.627247,-48.627247
27.940148,-27.940148
43.174372,-43.174372
74.269796,-74.269796
19.98528,-19.98528
6.9330687,-6.9330687
12.277208,-12.277208
76.785966,-76.785966
69.888076,-69.888076
59.996356,-59.996356
1.6293596,-1.6293596
165.1459,-165.1459
25.057134,-25.057134
1.3751288,-1.3751288
6.0891708,-6.0891708
129.88803,-129.88803
109.58859,-109.58859
50.727447,-50.727447
27.114948,-27.114948
45.570418,-45.570418
19.614306,-19.614306
13.183254,-13.183254
22.48525,-22.48525
73.321391,-73.321391
126.79004,-126.79004
81.057078,-81.057078
7.6317618,-7.6317618
143.10319,-143.10319
5.1554616,-5.1554616
10.138536,-10.138536
27.957199,-27.957199
37.562378,-37.562378
14.975662,-14.975662
94.613917,-94.613917
11.405436,-11.405436
158.69632,-158.69632
72.695169,-72.695169
56.127864,-56.127864
27.847083,-27.847083
129.11742,-129.11742
92.659575,-92.659575
29.333367,-29.333367
14.433633,-14.433633
120.61944,-120.61944
13.962707,-13.962707
9.3174324,-9.3174324
5.3912383,-5.3912383
76.713327,-76.713327
64.572797,-64.572797
38.042625,-38.042625
48.143287,-48.143287
72.373702,-72.373702
20.776697,-20.776697
1.4160872,-1.4160872
17.10788,-17.10788
59.632402,-59.632402
110.05893,-110.05893
37.523895,-37.523895
3.2789789,-3.2789789
192.55564,-192.55564
16.901995,-16.901995
5.4320041,-5.4320041
14.142496,-14.142496
63.834896,-63.834896
22.011512,-22.011512
128.70766,-128.70766
15.077392,-15.077392
134.33311,-134.33311
37.478887,-37.478887
67.338276,-67.338276
34.631057,-34.631057
165.83033,-165.83033
175.025,-175.025
42.067018,-42.067018
4.2964832,-4.2964832
75.832832,-75.832832
18.452101,-18.452101
0.71219427,-0.71219427
1.474689,-1.474689
47.99552,-47.99552
27.125758,-27.125758
65.632096,-65.632096
19.390723,-19.390723
121.56607,-121.56607
36.539045,-36.539045
12.102705,-12.102705
27.639616,-27.639616
131.24004,-131.24004
170.11493,-170.11493
21.451308,-21.451308
34.235896,-34.235896
80.403188,-80.403188
8.0030033,-8.0030033
52.648079,-52.648079
3.364655,-3.364655
167.59524,-167.59524
95.658072,-95.658072
54.259477,-54.259477
23.885848,-23.885848
34.68547,-34.68547
16.781663,-16.781663
23.761456,-23.761456
17.12651,-17.12651
115.51857,-115.51857
72.056565,-72.056565
89.861935,-89.861935
1.81819,-1.81819
137.26044,-137.26044
10.756248,-10.756248
7.2089072,-7.2089072
11.730293,-11.730293
36.537441,-36.537441
24.732751,-24.732751
75.437414,-75.437414
25.970134,-25.970134
125.2323,-125.2323
33.40518,-33.40518
3.6597203,-3.6597203
28.030219,-28.030219
147.55618,-147.55618
203.10853,-203.10853
16.534903,-16.534903
26.855905,-26.855905
85.390913,-85.390913
10.652514,-10.652514
30.417094,-30.417094
8.2296258,-8.2296258
162.36093,-162.36093
70.231821,-70.231821
47.197802,-47.197802
26.072929,-26.072929
47.835126,-47.835126
18.767071,-18.767071
11.067489,-11.067489
10.052503,-10.052503
105.03247,-105.03247
94.68259,-94.68259
80.628114,-80.628114
2.554386,-2.554386
125.51443,-125.51443
18.882971,-18.882971
5.8209348,-5.8209348
15.849965,-15.849965
90.015154,-90.015154
71.421573,-71.421573
32.010756,-32.010756
40.907007,-40.907007
71.71135,-71.71135
22.433163,-22.433163
4.3618438,-4.3618438
18.725365,-18.725365
45.227008,-45.227008
86.48534,-86.48534
51.982144,-51.982144
7.1656207,-7.1656207
186.21633,-186.21633
13.912589,-13.912589
11.82218,-11.82218
11.332836,-11.332836
65.390817,-65.390817
31.608311,-31.608311
135.2968,-135.2968
11.705002,-11.705002
116.87167,-116.87167
45.751428,-45.751428
95.696427,-95.696427
47.955994,-47.955994
174.70388,-174.70388
142.83152,-142.83152
46.75681,-46.75681
4.4289928,-4.4289928
85.977282,-85.977282
18.259456,-18.259456
1.9984058,-1.9984058
1.6808564,-1.6808564
111.91721,-111.91721
96.467803,-96.467803
59.902706,-59.902706
31.238356,-31.238356
42.43791,-42.43791
19.490494,-19.490494
2.3097774,-2.3097774
21.144725,-21.144725
87.866655,-87.866655
144.77902,-144.77902
54.148815,-54.148815
5.3407353,-5.3407353
141.93219,-141.93219
11.037121,-11.037121
10.39931,-10.39931
27.709586,-27.709586
39.165184,-39.165184
12.590643,-12.590643
93.035415,-93.035415
16.166802,-16.166802
182.79368,-182.79368
56.055046,-56.055046
48.078641,-48.078641
20.521273,-20.521273
125.32729,-125.32729
139.10989,-139.10989
28.932616,-28.932616
15.007572,-15.007572
108.05832,-108.05832
17.475123,-17.475123
3.0183465,-3.0183465
0.95465085,-0.95465085
75.837844,-75.837844
51.32041,-51.32041
93.462755,-93.462755
17.142623,-17.142623
88.830244,-88.830244
24.536207,-24.536207
31.048331,-31.048331
40.088323,-40.088323
173.20137,-173.20137
231.39444,-231.39444
31.603508,-31.603508
20.320857,-20.320857
57.386016,-57.386016
18.357831,-18.357831
30.670759,-30.670759
2.7841663,-2.7841663
116.92255,-116.92255
58.934936,-58.934936
29.856403,-29.856403
42.716498,-42.716498
60.83578,-60.83578
22.722633,-22.722633
11.46988,-11.46988
14.55692,-14.55692
78.093782,-78.093782
38.918201,-38.918201
57.630428,-57.630428
0.99539191,-0.99539191
185.85853,-185.85853
18.171007,-18.171007
4.2980558,-4.2980558
2.4962004,-2.4962004
112.07475,-112.07475
63.23304,-63.23304
25.253385,-25.253385
49.293852,-49.293852
54.489338,-54.489338
18.817689,-18.817689
4.2664696,-4.2664696
17.737851,-17.737851
71.520882,-71.520882
111.96911,-111.96911
33.231999,-33.231999
2.50703,-2.50703
143.52819,-143.52819
12.480506,-12.480506
10.576292,-10.576292
14.715499,-14.715499
83.132395,-83.132395
32.14267,-32.14267
122.12395,-122.12395
14.016355,-14.016355
95.527951,-95.527951
32.197852,-32.197852
40.073417,-40.073417
36.939462,-36.939462
211.44668,-211.44668
173.81665,-173.81665
33.324645,-33.324645
4.7268909,-4.7268909
64.14958,-64.14958
22.451591,-22.451591
1.362506,-1.362506
0.75746174,-0.75746174
31.42692,-31.42692
28.277188,-28.277188
79.828725,-79.828725
20.409175,-20.409175
134.22547,-134.22547
58.021294,-58.021294
20.908572,-20.908572
38.126401,-38.126401
120.7932,-120.7932
150.70783,-150.70783
19.505704,-19.505704
23.99087,-23.99087
109.29958,-109.29958
5.6077556,-5.6077556
28.38171,-28.38171
1.94214,-1.94214
152.57163,-152.57163
69.891081,-69.891081
53.663531,-53.663531
16.389714,-16.389714
52.145894,-52.145894
17.17805,-17.17805
35.825664,-35.825664
14.821344,-14.821344
88.251426,-88.251426
61.296882,-61.296882
97.894222,-97.894222
3.5721371,-3.5721371
145.37949,-145.37949
19.431637,-19.431637
8.3455928,-8.3455928
23.231384,-23.231384
57.643286,-57.643286
32.749429,-32.749429
112.42165,-112.42165
20.463048,-20.463048
112.32944,-112.32944
28.700057,-28.700057
29.878522,-29.878522
48.75613,-48.75613
160.24363,-160.24363
258.56858,-258.56858
22.919532,-22.919532
9.1206925,-9.1206925
63.800375,-63.800375
12.848451,-12.848451
8.8162419,-8.8162419
8.2712618,-8.2712618
92.32246,-92.32246
41.858489,-41.858489
38.591773,-38.591773
39.663254,-39.663254
82.617807,-82.617807
28.808857,-28.808857
8.5690746,-8.5690746
6.9082645,-6.9082645
69.713489,-69.713489
47.782055,-47.782055
53.090778,-53.090778
1.3382826,-1.3382826
201.47185,-201.47185
36.812239,-36.812239
5.1797255,-5.1797255
7.5242735,-7.5242735
152.91812,-152.91812
124.62616,-124.62616
44.99347,-44.99347
32.449159,-32.449159
22.49636,-22.49636
19.998069,-19.998069
1.8031114,-1.8031114
22.175241,-22.175241
106.00831,-106.00831
108.91738,-108.91738
59.428752,-59.428752
4.6383618,-4.6383618
120.44205,-120.44205
3.5198326,-3.5198326
12.100313,-12.100313
19.75833,-19.75833
67.602443,-67.602443
16.731847,-16.731847
71.723005,-71.723005
11.186033,-11.186033
135.16004,-135.16004
51.253493,-51.253493
42.185735,-42.185735
23.670442,-23.670442
150.33854,-150.33854
109.64628,-109.64628
27.03801,-27.03801
21.642013,-21.642013
87.856814,-87.856814
11.40237,-11.40237
20.430866,-20.430866
2.9676773,-2.9676773
48.050666,-48.050666
21.009847,-21.009847
68.07996,-68.07996
22.409173,-22.409173
125.901,-125.901
31.088093,-31.088093
4.6628359,-4.6628359
27.178647,-27.178647
144.9073,-144.9073
210.06074,-210.06074
16.429577,-16.429577
26.950792,-26.950792
72.115922,-72.115922
8.554782,-8.554782
33.719957,-33.719957
6.824201,-6.824201
161.18307,-161.18307
78.53052,-78.53052
53.703515,-53.703515
27.491712,-27.491712
36.570734,-36.570734
18.27649,-18.27649
7.8338322,-7.8338322
11.058971,-11.058971
121.18526,-121.18526
82.498756,-82.498756
71.825658,-71.825658
5.5609794,-5.5609794
128.23067,-128.23067
16.97099,-16.97099
8.4076023,-8.4076023
15.509584,-15.509584
86.047757,-86.047757
76.022702,-76.022702
33.396843,-33.396843
43.861585,-43.861585
60.022418,-60.022418
26.242866,-26.242866
2.8668705,-2.8668705
18.862434,-18.862434
53.182772,-53.182772
69.797319,-69.797319
41.788108,-41.788108
5.7135574,-5.7135574
193.98075,-193.98075
12.306365,-12.306365
10.72565,-10.72565
10.172235,-10.172235
77.268805,-77.268805
24.783094,-24.783094
119.14778,-119.14778
13.47263,-13.47263
121.51108,-121.51108
44.770152,-44.770152
94.869447,-94.869447
44.101323,-44.101323
167.29677,-167.29677
142.75106,-142.75106
47.62247,-47.62247
5.1577413,-5.1577413
75.592338,-75.592338
15.05671,-15.05671
2.6051899,-2.6051899
2.2994232,-2.2994232
126.24243,-126.24243
84.679282,-84.679282
50.8562,-50.8562
27.452125,-27.452125
45.865556,-45.865556
19.684156,-19.684156
2.2820269,-2.2820269
19.331986,-19.331986
81.617969,-81.617969
144.92148,-144.92148
54.70802,-54.70802
4.1674421,-4.1674421
129.14681,-129.14681
12.380874,-12.380874
7.6771423,-7.6771423
35.057663,-35.057663
35.913973,-35.913973
13.354389,-13.354389
97.769783,-97.769783
17.384892,-17.384892
165.7576,-165.7576
66.650517,-66.650517
37.098623,-37.098623
24.327729,-24.327729
137.9779,-137.9779
119.00143,-119.00143
24.477004,-24.477004
10.496328,-10.496328
114.86457,-114.86457
16.719838,-16.719838
1.9840454,-1.9840454
1.4405511,-1.4405511
76.317663,-76.317663
58.671346,-58.671346
101.17945,-101.17945
17.520799,-17.520799
71.794219,-71.794219
27.944741,-27.944741
23.5905,-23.5905
49.159212,-49.159212
196.21618,-196.21618
209.76498,-209.76498
27.138425,-27.138425
13.352288,-13.352288
58.446189,-58.446189
21.540461,-21.540461
26.068406,-26.068406
3.1596929,-3.1596929
137.97343,-137.97343
52.46963,-52.46963
24.999704,-24.999704
33.72822,-33.72822
60.505448,-60.505448
20.85198,-20.85198
11.622557,-11.622557
14.113617,-14.113617
77.020716,-77.020716
42.010929,-42.010929
61.737373,-61.737373
0.9962965,-0.9962965
163.74734,-163.74734
20.165344,-20.165344
4.3081221,-4.3081221
5.4554636,-5.4554636
94.235388,-94.235388
69.386164,-69.386164
29.054205,-29.054205
58.98109,-58.98109
53.812607,-53.812607
18.703805,-18.703805
5.5959738,-5.5959738
17.959834,-17.959834
73.750235,-73.750235
106.83521,-106.83521
30.917996,-30.917996
2.6180886,-2.6180886
162.56411,-162.56411
11.24744,-11.24744
10.002952,-10.002952
9.6723405,-9.6723405
83.594742,-83.594742
27.971243,-27.971243
112.05207,-112.05207
13.488061,-13.488061
113.78818,-113.78818
28.351712,-28.351712
48.803346,-48.803346
29.573384,-29.573384
188.49657,-188.49657
191.76943,-191.76943
38.043315,-38.043315
8.7413141,-8.7413141
62.518488,-62.518488
20.369199,-20.369199
2.7543268,-2.7543268
0.65121986,-0.65121986
33.992268,-33.992268
25.30454,-25.30454
76.547756,-76.547756
19.464346,-19.464346
151.25461,-151.25461
47.948988,-47.948988
30.023733,-30.023733
32.941673,-32.941673
108.12393,-108.12393
174.77037,-174.77037
23.104092,-23.104092
30.778101,-30.778101
103.36626,-103.36626
5.595414,-5.595414
31.414039,-31.414039
1.4386064,-1.4386064
135.21584,-135.21584
81.698694,-81.698694
64.478124,-64.478124
19.430374,-19.430374
49.471424,-49.471424
17.817048,-17.817048
36.668626,-36.668626
16.460477,-16.460477
93.339657,-93.339657
61.549475,-61.549475
96.949365,-96.949365
4.4646164,-4.4646164
160.9638,-160.9638
17.02061,-17.02061
12.453628,-12.453628
17.294878,-17.294878
48.42194,-48.42194
40.011774,-40.011774
126.38133,-126.38133
19.700895,-19.700895
106.565,-106.565
29.290435,-29.290435
29.414831,-29.414831
53.149282,-53.149282
169.32694,-169.32694
257.76172,-257.76172
22.834642,-22.834642
8.152002,-8.152002
72.003084,-72.003084
16.630333,-16.630333
7.1907904,-7.1907904
5.7490332,-5.7490332
97.451808,-97.451808
38.968731,-38.968731
36.153696,-36.153696
35.966816,-35.966816
95.045174,-95.045174
24.086037,-24.086037
12.448015,-12.448015
7.5367768,-7.5367768
61.499647,-61.499647
60.939685,-60.939685
63.695499,-63.695499
0.68057947,-0.68057947
192.43166,-192.43166
39.708571,-39.708571
3.9525707,-3.9525707
9.0847069,-9.0847069
152.67395,-152.67395
113.4728,-113.4728
40.587866,-40.587866
31.632946,-31.632946
31.884702,-31.884702
21.269124,-21.269124
3.3134108,-3.3134108
20.064254,-20.064254
90.076567,-90.076567
124.2726,-124.2726
68.45563,-68.45563
4.331583,-4.331583
118.70886,-118.70886
3.6801632,-3.6801632
13.222649,-13.222649
19.457086,-19.457086
53.211001,-53.211001
20.28117,-20.28117
80.59588,-80.59588
13.770852,-13.770852
135.89736,-135.89736
54.937371,-54.937371
40.405887,-40.405887
24.376102,-24.376102
151.31586,-151.31586
104.96687,-104.96687
25.126302,-25.126302
21.937266,-21.937266
103.60948,-103.60948
13.188924,-13.188924
17.372745,-17.372745
6.9828074,-6.9828074
139.87901,-139.87901
110.30083,-110.30083
51.323845,-51.323845
37.506311,-37.506311
29.266192,-29.266192
21.516212,-21.516212
0.52421604,-0.52421604
20.530534,-20.530534
111.28107,-111.28107
157.06935,-157.06935
55.207687,-55.207687
2.5809981,-2.5809981
117.56357,-117.56357
6.3662652,-6.3662652
8.1242924,-8.1242924
24.5194,-24.5194
54.759026,-54.759026
17.237668,-17.237668
78.380516,-78.380516
14.837718,-14.837718
148.71729,-148.71729
42.815753,-42.815753
23.884139,-23.884139
16.877342,-16.877342
147.53761,-147.53761
137.50339,-137.50339
25.443584,-25.443584
20.514086,-20.514086
86.084265,-86.084265
16.071333,-16.071333
12.814423,-12.814423
2.7558893,-2.7558893
57.127654,-57.127654
41.878878,-41.878878
106.17717,-106.17717
18.249345,-18.249345
107.62757,-107.62757
32.706425,-32.706425
46.584502,-46.584502
49.35831,-49.35831
145.23423,-145.23423
212.96255,-212.96255
33.427795,-33.427795
14.533815,-14.533815
71.277461,-71.277461
12.714164,-12.714164
21.014199,-21.014199
2.7854163,-2.7854163
97.748945,-97.748945
53.422455,-53.422455
39.781455,-39.781455
36.551765,-36.551765
80.523565,-80.523565
28.461651,-28.461651
23.74145,-23.74145
13.228325,-13.228325
64.692767,-64.692767
38.618942,-38.618942
69.322872,-69.322872
